snapshot_date,sku_id,warehouse_id,opening_stock,units_received,units_sold,closing_stock,days_of_inventory,stockout_flag,reorder_triggered
2024-06-23,SKU029,WH-DEL,968,0,90,878,68.3,0,0
2024-06-23,SKU029,WH-BLR,822,0,98,724,51.7,0,0
2024-06-23,SKU030,WH-MUM,874,0,165,709,30.1,0,0
2024-06-23,SKU030,WH-DEL,1179,0,75,1104,103.0,0,0
2024-06-23,SKU030,WH-BLR,1529,0,100,1429,100.0,0,0
2024-06-23,SKU031,WH-MUM,528,2284,94,2718,202.4,0,1
2024-06-23,SKU031,WH-DEL,643,0,73,570,54.7,0,0
2024-06-23,SKU031,WH-BLR,602,0,41,561,95.8,0,0
2024-06-23,SKU032,WH-MUM,535,0,101,434,30.1,0,0
2024-06-23,SKU032,WH-DEL,980,0,108,872,56.5,0,0
2024-06-23,SKU032,WH-BLR,426,0,77,349,31.7,0,0
2024-06-23,SKU033,WH-MUM,1767,0,121,1646,95.2,0,0
2024-06-23,SKU033,WH-DEL,3204,0,106,3098,204.6,0,0
2024-06-23,SKU033,WH-BLR,1761,0,36,1725,335.4,0,0
2024-06-23,SKU034,WH-MUM,2102,0,81,2021,174.7,0,0
2024-06-23,SKU034,WH-DEL,451,2355,121,2685,155.3,0,1
2024-06-23,SKU034,WH-BLR,792,0,94,698,52.0,0,0
2024-06-23,SKU035,WH-MUM,3742,0,152,3590,165.3,0,0
2024-06-23,SKU035,WH-DEL,1147,0,90,1057,82.2,0,0
2024-06-23,SKU035,WH-BLR,2511,0,87,2424,195.0,0,0
2024-06-23,SKU036,WH-MUM,2232,0,100,2132,149.2,0,0
2024-06-23,SKU036,WH-DEL,1141,0,107,1034,67.6,0,0
2024-06-23,SKU036,WH-BLR,1651,0,85,1566,129.0,0,0
2024-06-23,SKU037,WH-MUM,670,0,124,546,30.8,0,0
2024-06-23,SKU037,WH-DEL,273,0,51,222,30.5,0,0
2024-06-23,SKU037,WH-BLR,317,0,40,277,48.5,0,0
2024-06-23,SKU038,WH-MUM,801,0,142,659,32.5,0,0
2024-06-23,SKU038,WH-DEL,617,0,93,524,39.4,0,0
2024-06-23,SKU038,WH-BLR,584,0,96,488,35.6,0,0
2024-06-23,SKU039,WH-MUM,1270,0,84,1186,98.8,0,0
2024-06-23,SKU039,WH-DEL,2462,0,95,2367,174.4,0,0
2024-06-23,SKU039,WH-BLR,2788,0,63,2725,302.8,0,0
2024-06-23,SKU040,WH-MUM,1832,0,98,1734,123.9,0,0
2024-06-23,SKU040,WH-DEL,3559,0,86,3473,282.7,0,0
2024-06-23,SKU040,WH-BLR,5270,0,34,5236,1078.0,0,0
2024-06-23,SKU041,WH-MUM,398,0,6,392,457.3,0,0
2024-06-23,SKU041,WH-DEL,460,0,5,455,637.0,0,0
2024-06-23,SKU041,WH-BLR,716,0,3,713,1663.7,0,0
2024-06-23,SKU042,WH-MUM,1225,0,13,1212,652.6,0,0
2024-06-23,SKU042,WH-DEL,1334,0,3,1331,3105.7,0,0
2024-06-23,SKU042,WH-BLR,948,0,4,944,1652.0,0,0
2024-06-23,SKU043,WH-MUM,2193,0,15,2178,1016.4,0,0
2024-06-23,SKU043,WH-DEL,1108,0,6,1102,1285.7,0,0
2024-06-23,SKU043,WH-BLR,1552,0,9,1543,1200.1,0,0
2024-06-23,SKU044,WH-MUM,1195,0,8,1187,1038.6,0,0
2024-06-23,SKU044,WH-DEL,607,0,5,602,842.8,0,0
2024-06-23,SKU044,WH-BLR,1397,0,8,1389,1215.4,0,0
2024-06-23,SKU045,WH-MUM,978,0,11,967,615.4,0,0
2024-06-23,SKU045,WH-DEL,1442,0,1,1441,10087.0,0,0
2024-06-23,SKU045,WH-BLR,1390,0,5,1385,1939.0,0,0
2024-06-23,SKU046,WH-MUM,1627,0,4,1623,2840.2,0,0
2024-06-23,SKU046,WH-DEL,779,0,5,774,1083.6,0,0
2024-06-23,SKU046,WH-BLR,1802,0,4,1798,3146.5,0,0
2024-06-23,SKU047,WH-MUM,883,0,13,870,468.5,0,0
2024-06-23,SKU047,WH-DEL,765,0,4,761,1331.8,0,0
2024-06-23,SKU047,WH-BLR,676,0,9,667,518.8,0,0
2024-06-23,SKU048,WH-MUM,642,0,7,635,635.0,0,0
2024-06-23,SKU048,WH-DEL,1696,0,11,1685,1072.3,0,0
2024-06-23,SKU048,WH-BLR,1596,0,9,1587,1234.3,0,0
2024-06-23,SKU049,WH-MUM,990,0,12,978,570.5,0,0
2024-06-23,SKU049,WH-DEL,498,0,10,488,341.6,0,0
2024-06-23,SKU049,WH-BLR,1156,0,1,1155,8085.0,0,0
2024-06-23,SKU050,WH-MUM,1041,0,8,1033,903.9,0,0
2024-06-23,SKU050,WH-DEL,4753,0,1,4752,33264.0,0,0
2024-06-23,SKU050,WH-BLR,1414,0,1,1413,9891.0,0,0
2024-06-30,SKU001,WH-MUM,1433,0,200,1233,43.2,0,0
2024-06-30,SKU001,WH-DEL,623,0,103,520,35.3,0,0
2024-06-30,SKU001,WH-BLR,1556,0,106,1450,95.8,0,0
2024-06-30,SKU002,WH-MUM,1239,0,124,1115,62.9,0,0
2024-06-30,SKU002,WH-DEL,481,0,147,334,15.9,0,0
2024-06-30,SKU002,WH-BLR,184,1445,123,1506,85.7,0,1
2024-06-30,SKU003,WH-MUM,1879,0,129,1750,95.0,0,0
2024-06-30,SKU003,WH-DEL,1049,0,77,972,88.4,0,0
2024-06-30,SKU003,WH-BLR,954,0,123,831,47.3,0,0
2024-06-30,SKU004,WH-MUM,4383,0,152,4231,194.8,0,0
2024-06-30,SKU004,WH-DEL,2599,0,115,2484,151.2,0,0
2024-06-30,SKU004,WH-BLR,4136,0,64,4072,445.4,0,0
2024-06-30,SKU005,WH-MUM,1272,0,107,1165,76.2,0,0
2024-06-30,SKU005,WH-DEL,2236,0,113,2123,131.5,0,0
2024-06-30,SKU005,WH-BLR,1769,0,59,1710,202.9,0,0
2024-06-30,SKU006,WH-MUM,967,0,165,802,34.0,0,0
2024-06-30,SKU006,WH-DEL,1261,0,160,1101,48.2,0,0
2024-06-30,SKU006,WH-BLR,1302,0,103,1199,81.5,0,0
2024-06-30,SKU007,WH-MUM,2427,0,121,2306,133.4,0,0
2024-06-30,SKU007,WH-DEL,2004,0,153,1851,84.7,0,0
2024-06-30,SKU007,WH-BLR,481,2208,126,2563,142.4,0,1
2024-06-30,SKU008,WH-MUM,787,0,86,701,57.1,0,0
2024-06-30,SKU008,WH-DEL,1417,0,94,1323,98.5,0,0
2024-06-30,SKU008,WH-BLR,1733,0,58,1675,202.2,0,0
2024-06-30,SKU009,WH-MUM,2096,0,186,1910,71.9,0,0
2024-06-30,SKU009,WH-DEL,1210,0,164,1046,44.6,0,0
2024-06-30,SKU009,WH-BLR,3094,0,85,3009,247.8,0,0
2024-06-30,SKU010,WH-MUM,2176,0,180,1996,77.6,0,0
2024-06-30,SKU010,WH-DEL,1106,0,93,1013,76.2,0,0
2024-06-30,SKU010,WH-BLR,3165,0,94,3071,228.7,0,0
2024-06-30,SKU011,WH-MUM,398,0,102,296,20.3,0,0
2024-06-30,SKU011,WH-DEL,1600,0,66,1534,162.7,0,0
2024-06-30,SKU011,WH-BLR,920,0,65,855,92.1,0,0
2024-06-30,SKU012,WH-MUM,1082,0,97,985,71.1,0,0
2024-06-30,SKU012,WH-DEL,1427,0,60,1367,159.5,0,0
2024-06-30,SKU012,WH-BLR,947,0,73,874,83.8,0,0
2024-06-30,SKU013,WH-MUM,2175,0,86,2089,170.0,0,0
2024-06-30,SKU013,WH-DEL,1389,0,35,1354,270.8,0,0
2024-06-30,SKU013,WH-BLR,1936,0,57,1879,230.8,0,0
2024-06-30,SKU014,WH-MUM,1882,0,106,1776,117.3,0,0
2024-06-30,SKU014,WH-DEL,1981,0,73,1908,183.0,0,0
2024-06-30,SKU014,WH-BLR,1661,0,61,1600,183.6,0,0
2024-06-30,SKU015,WH-MUM,1860,0,57,1803,221.4,0,0
2024-06-30,SKU015,WH-DEL,2964,0,56,2908,363.5,0,0
2024-06-30,SKU015,WH-BLR,2136,0,41,2095,357.7,0,0
2024-06-30,SKU016,WH-MUM,903,0,83,820,69.2,0,0
2024-06-30,SKU016,WH-DEL,511,0,43,468,76.2,0,0
2024-06-30,SKU016,WH-BLR,1230,0,75,1155,107.8,0,0
2024-06-30,SKU017,WH-MUM,1096,0,48,1048,152.8,0,0
2024-06-30,SKU017,WH-DEL,1226,0,45,1181,183.7,0,0
2024-06-30,SKU017,WH-BLR,2004,0,48,1956,285.2,0,0
2024-06-30,SKU018,WH-MUM,681,0,67,614,64.1,0,0
2024-06-30,SKU018,WH-DEL,1874,0,68,1806,185.9,0,0
2024-06-30,SKU018,WH-BLR,2250,0,24,2226,649.2,0,0
2024-06-30,SKU019,WH-MUM,2406,0,91,2315,178.1,0,0
2024-06-30,SKU019,WH-DEL,1048,0,77,971,88.3,0,0
2024-06-30,SKU019,WH-BLR,2907,0,45,2862,445.2,0,0
2024-06-30,SKU020,WH-MUM,703,0,85,618,50.9,0,0
2024-06-30,SKU020,WH-DEL,2000,0,86,1914,155.8,0,0
2024-06-30,SKU020,WH-BLR,743,0,44,699,111.2,0,0
2024-06-30,SKU021,WH-MUM,713,0,101,612,42.4,0,0
2024-06-30,SKU021,WH-DEL,1340,0,58,1282,154.7,0,0
2024-06-30,SKU021,WH-BLR,2048,0,91,1957,150.5,0,0
2024-06-30,SKU022,WH-MUM,899,0,166,733,30.9,0,0
2024-06-30,SKU022,WH-DEL,2561,0,78,2483,222.8,0,0
2024-06-30,SKU022,WH-BLR,1849,0,99,1750,123.7,0,0
2024-06-30,SKU023,WH-MUM,729,0,125,604,33.8,0,0
2024-06-30,SKU023,WH-DEL,1414,0,113,1301,80.6,0,0
2024-06-30,SKU023,WH-BLR,573,2970,76,3467,319.3,0,1
2024-06-30,SKU024,WH-MUM,1793,0,70,1723,172.3,0,0
2024-06-30,SKU024,WH-DEL,822,0,83,739,62.3,0,0
2024-06-30,SKU024,WH-BLR,1964,0,54,1910,247.6,0,0
2024-06-30,SKU025,WH-MUM,2520,0,163,2357,101.2,0,0
2024-06-30,SKU025,WH-DEL,3080,0,126,2954,164.1,0,0
2024-06-30,SKU025,WH-BLR,3518,0,46,3472,528.3,0,0
2024-06-30,SKU026,WH-MUM,1937,0,75,1862,173.8,0,0
2024-06-30,SKU026,WH-DEL,2324,0,77,2247,204.3,0,0
2024-06-30,SKU026,WH-BLR,892,0,44,848,134.9,0,0
2024-06-30,SKU027,WH-MUM,2092,0,165,1927,81.8,0,0
2024-06-30,SKU027,WH-DEL,4401,0,166,4235,178.6,0,0
2024-06-30,SKU027,WH-BLR,1217,0,63,1154,128.2,0,0
2024-06-30,SKU028,WH-MUM,500,0,160,340,14.9,0,0
2024-06-30,SKU028,WH-DEL,1046,0,146,900,43.2,0,0
2024-06-30,SKU028,WH-BLR,817,0,51,766,105.1,0,0
2024-06-30,SKU029,WH-MUM,1505,0,142,1363,67.2,0,0
2024-06-30,SKU029,WH-DEL,878,0,99,779,55.1,0,0
2024-06-30,SKU029,WH-BLR,724,0,93,631,47.5,0,0
2024-06-30,SKU030,WH-MUM,709,1486,81,2114,182.7,0,1
2024-06-30,SKU030,WH-DEL,1104,0,62,1042,117.6,0,0
2024-06-30,SKU030,WH-BLR,1429,0,108,1321,85.6,0,0
2024-06-30,SKU031,WH-MUM,2718,0,111,2607,164.4,0,0
2024-06-30,SKU031,WH-DEL,570,2284,64,2790,305.2,0,1
2024-06-30,SKU031,WH-BLR,561,2284,92,2753,209.5,0,1
2024-06-30,SKU032,WH-MUM,434,0,131,303,16.2,0,0
2024-06-30,SKU032,WH-DEL,872,0,90,782,60.8,0,0
2024-06-30,SKU032,WH-BLR,349,0,97,252,18.2,0,0
2024-06-30,SKU033,WH-MUM,1646,0,147,1499,71.4,0,0
2024-06-30,SKU033,WH-DEL,3098,0,67,3031,316.7,0,0
2024-06-30,SKU033,WH-BLR,1725,0,80,1645,143.9,0,0
2024-06-30,SKU034,WH-MUM,2021,0,119,1902,111.9,0,0
2024-06-30,SKU034,WH-DEL,2685,0,89,2596,204.2,0,0
2024-06-30,SKU034,WH-BLR,698,0,35,663,132.6,0,0
2024-06-30,SKU035,WH-MUM,3590,0,74,3516,332.6,0,0
2024-06-30,SKU035,WH-DEL,1057,0,121,936,54.1,0,0
2024-06-30,SKU035,WH-BLR,2424,0,41,2383,406.9,0,0
2024-06-30,SKU036,WH-MUM,2132,0,101,2031,140.8,0,0
2024-06-30,SKU036,WH-DEL,1034,0,90,944,73.4,0,0
2024-06-30,SKU036,WH-BLR,1566,0,36,1530,297.5,0,0
2024-06-30,SKU037,WH-MUM,546,0,63,483,53.7,0,0
2024-06-30,SKU037,WH-DEL,222,0,125,97,5.4,0,0
2024-06-30,SKU037,WH-BLR,277,0,59,218,25.9,0,0
2024-06-30,SKU038,WH-MUM,659,0,66,593,62.9,0,0
2024-06-30,SKU038,WH-DEL,524,0,108,416,27.0,0,0
2024-06-30,SKU038,WH-BLR,488,0,47,441,65.7,0,0
2024-06-30,SKU039,WH-MUM,1186,0,130,1056,56.9,0,0
2024-06-30,SKU039,WH-DEL,2367,0,65,2302,247.9,0,0
2024-06-30,SKU039,WH-BLR,2725,0,38,2687,495.0,0,0
2024-06-30,SKU040,WH-MUM,1734,0,120,1614,94.2,0,0
2024-06-30,SKU040,WH-DEL,3473,0,127,3346,184.4,0,0
2024-06-30,SKU040,WH-BLR,5236,0,35,5201,1040.2,0,0
2024-06-30,SKU041,WH-MUM,392,788,4,1176,2058.0,0,1
2024-06-30,SKU041,WH-DEL,455,0,5,450,630.0,0,0
2024-06-30,SKU041,WH-BLR,713,0,1,712,4984.0,0,0
2024-06-30,SKU042,WH-MUM,1212,0,10,1202,841.4,0,0
2024-06-30,SKU042,WH-DEL,1331,0,3,1328,3098.7,0,0
2024-06-30,SKU042,WH-BLR,944,0,3,941,2195.7,0,0
2024-06-30,SKU043,WH-MUM,2178,0,14,2164,1082.0,0,0
2024-06-30,SKU043,WH-DEL,1102,0,11,1091,694.3,0,0
2024-06-30,SKU043,WH-BLR,1543,0,9,1534,1193.1,0,0
2024-06-30,SKU044,WH-MUM,1187,0,9,1178,916.2,0,0
2024-06-30,SKU044,WH-DEL,602,0,1,601,4207.0,0,0
2024-06-30,SKU044,WH-BLR,1389,0,3,1386,3234.0,0,0
2024-06-30,SKU045,WH-MUM,967,0,7,960,960.0,0,0
2024-06-30,SKU045,WH-DEL,1441,0,10,1431,1001.7,0,0
2024-06-30,SKU045,WH-BLR,1385,0,5,1380,1932.0,0,0
2024-06-30,SKU046,WH-MUM,1623,0,2,1621,5673.5,0,0
2024-06-30,SKU046,WH-DEL,774,0,1,773,5411.0,0,0
2024-06-30,SKU046,WH-BLR,1798,0,2,1796,6286.0,0,0
2024-06-30,SKU047,WH-MUM,870,0,15,855,399.0,0,0
2024-06-30,SKU047,WH-DEL,761,0,7,754,754.0,0,0
2024-06-30,SKU047,WH-BLR,667,0,6,661,771.2,0,0
2024-06-30,SKU048,WH-MUM,635,0,9,626,486.9,0,0
2024-06-30,SKU048,WH-DEL,1685,0,5,1680,2352.0,0,0
2024-06-30,SKU048,WH-BLR,1587,0,6,1581,1844.5,0,0
2024-06-30,SKU049,WH-MUM,978,0,2,976,3416.0,0,0
2024-06-30,SKU049,WH-DEL,488,0,5,483,676.2,0,0
2024-06-30,SKU049,WH-BLR,1155,0,7,1148,1148.0,0,0
2024-06-30,SKU050,WH-MUM,1033,0,4,1029,1800.8,0,0
2024-06-30,SKU050,WH-DEL,4752,0,8,4744,4151.0,0,0
2024-06-30,SKU050,WH-BLR,1413,0,5,1408,1971.2,0,0
2024-07-07,SKU001,WH-MUM,1233,0,143,1090,53.4,0,0
2024-07-07,SKU001,WH-DEL,520,0,77,443,40.3,0,0
2024-07-07,SKU001,WH-BLR,1450,0,89,1361,107.0,0,0
2024-07-07,SKU002,WH-MUM,1115,0,110,1005,64.0,0,0
2024-07-07,SKU002,WH-DEL,334,0,71,263,25.9,0,0
2024-07-07,SKU002,WH-BLR,1506,0,96,1410,102.8,0,0
2024-07-07,SKU003,WH-MUM,1750,0,181,1569,60.7,0,0
2024-07-07,SKU003,WH-DEL,972,0,86,886,72.1,0,0
2024-07-07,SKU003,WH-BLR,831,0,109,722,46.4,0,0
2024-07-07,SKU004,WH-MUM,4231,0,105,4126,275.1,0,0
2024-07-07,SKU004,WH-DEL,2484,0,114,2370,145.5,0,0
2024-07-07,SKU004,WH-BLR,4072,0,130,3942,212.3,0,0
2024-07-07,SKU005,WH-MUM,1165,0,140,1025,51.2,0,0
2024-07-07,SKU005,WH-DEL,2123,0,92,2031,154.5,0,0
2024-07-07,SKU005,WH-BLR,1710,0,56,1654,206.8,0,0
2024-07-07,SKU006,WH-MUM,802,0,115,687,41.8,0,0
2024-07-07,SKU006,WH-DEL,1101,0,158,943,41.8,0,0
2024-07-07,SKU006,WH-BLR,1199,0,107,1092,71.4,0,0
2024-07-07,SKU007,WH-MUM,2306,0,158,2148,95.2,0,0
2024-07-07,SKU007,WH-DEL,1851,0,127,1724,95.0,0,0
2024-07-07,SKU007,WH-BLR,2563,0,80,2483,217.3,0,0
2024-07-07,SKU008,WH-MUM,701,0,103,598,40.6,0,0
2024-07-07,SKU008,WH-DEL,1323,0,98,1225,87.5,0,0
2024-07-07,SKU008,WH-BLR,1675,0,74,1601,151.4,0,0
2024-07-07,SKU009,WH-MUM,1910,0,85,1825,150.3,0,0
2024-07-07,SKU009,WH-DEL,1046,0,86,960,78.1,0,0
2024-07-07,SKU009,WH-BLR,3009,0,73,2936,281.5,0,0
2024-07-07,SKU010,WH-MUM,1996,0,145,1851,89.4,0,0
2024-07-07,SKU010,WH-DEL,1013,0,74,939,88.8,0,0
2024-07-07,SKU010,WH-BLR,3071,0,52,3019,406.4,0,0
2024-07-07,SKU011,WH-MUM,296,1515,75,1736,162.0,0,1
2024-07-07,SKU011,WH-DEL,1534,0,47,1487,221.5,0,0
2024-07-07,SKU011,WH-BLR,855,0,30,825,192.5,0,0
2024-07-07,SKU012,WH-MUM,985,0,65,920,99.1,0,0
2024-07-07,SKU012,WH-DEL,1367,0,60,1307,152.5,0,0
2024-07-07,SKU012,WH-BLR,874,0,50,824,115.4,0,0
2024-07-07,SKU013,WH-MUM,2089,0,61,2028,232.7,0,0
2024-07-07,SKU013,WH-DEL,1354,0,57,1297,159.3,0,0
2024-07-07,SKU013,WH-BLR,1879,0,50,1829,256.1,0,0
2024-07-07,SKU014,WH-MUM,1776,0,64,1712,187.2,0,0
2024-07-07,SKU014,WH-DEL,1908,0,93,1815,136.6,0,0
2024-07-07,SKU014,WH-BLR,1600,0,31,1569,354.3,0,0
2024-07-07,SKU015,WH-MUM,1803,0,88,1715,136.4,0,0
2024-07-07,SKU015,WH-DEL,2908,0,66,2842,301.4,0,0
2024-07-07,SKU015,WH-BLR,2095,0,30,2065,481.8,0,0
2024-07-07,SKU016,WH-MUM,820,0,88,732,58.2,0,0
2024-07-07,SKU016,WH-DEL,468,0,96,372,27.1,0,0
2024-07-07,SKU016,WH-BLR,1155,0,44,1111,176.8,0,0
2024-07-07,SKU017,WH-MUM,1048,0,105,943,62.9,0,0
2024-07-07,SKU017,WH-DEL,1181,0,57,1124,138.0,0,0
2024-07-07,SKU017,WH-BLR,1956,0,56,1900,237.5,0,0
2024-07-07,SKU018,WH-MUM,614,2007,85,2536,208.8,0,1
2024-07-07,SKU018,WH-DEL,1806,0,71,1735,171.1,0,0
2024-07-07,SKU018,WH-BLR,2226,0,41,2185,373.0,0,0
2024-07-07,SKU019,WH-MUM,2315,0,121,2194,126.9,0,0
2024-07-07,SKU019,WH-DEL,971,0,84,887,73.9,0,0
2024-07-07,SKU019,WH-BLR,2862,0,77,2785,253.2,0,0
2024-07-07,SKU020,WH-MUM,618,0,63,555,61.7,0,0
2024-07-07,SKU020,WH-DEL,1914,0,52,1862,250.7,0,0
2024-07-07,SKU020,WH-BLR,699,0,60,639,74.5,0,0
2024-07-07,SKU021,WH-MUM,612,1410,164,1858,79.3,0,1
2024-07-07,SKU021,WH-DEL,1282,0,143,1139,55.8,0,0
2024-07-07,SKU021,WH-BLR,1957,0,69,1888,191.5,0,0
2024-07-07,SKU022,WH-MUM,733,2526,170,3089,127.2,0,1
2024-07-07,SKU022,WH-DEL,2483,0,64,2419,264.6,0,0
2024-07-07,SKU022,WH-BLR,1750,0,66,1684,178.6,0,0
2024-07-07,SKU023,WH-MUM,604,0,109,495,31.8,0,0
2024-07-07,SKU023,WH-DEL,1301,0,60,1241,144.8,0,0
2024-07-07,SKU023,WH-BLR,3467,0,90,3377,262.7,0,0
2024-07-07,SKU024,WH-MUM,1723,0,155,1568,70.8,0,0
2024-07-07,SKU024,WH-DEL,739,1532,112,2159,134.9,0,1
2024-07-07,SKU024,WH-BLR,1910,0,108,1802,116.8,0,0
2024-07-07,SKU025,WH-MUM,2357,0,88,2269,180.5,0,0
2024-07-07,SKU025,WH-DEL,2954,0,60,2894,337.6,0,0
2024-07-07,SKU025,WH-BLR,3472,0,103,3369,229.0,0,0
2024-07-07,SKU026,WH-MUM,1862,0,100,1762,123.3,0,0
2024-07-07,SKU026,WH-DEL,2247,0,133,2114,111.3,0,0
2024-07-07,SKU026,WH-BLR,848,0,62,786,88.7,0,0
2024-07-07,SKU027,WH-MUM,1927,0,127,1800,99.2,0,0
2024-07-07,SKU027,WH-DEL,4235,0,141,4094,203.2,0,0
2024-07-07,SKU027,WH-BLR,1154,0,47,1107,164.9,0,0
2024-07-07,SKU028,WH-MUM,340,0,164,176,7.5,0,0
2024-07-07,SKU028,WH-DEL,900,0,55,845,107.5,0,0
2024-07-07,SKU028,WH-BLR,766,0,107,659,43.1,0,0
2024-07-07,SKU029,WH-MUM,1363,0,89,1274,100.2,0,0
2024-07-07,SKU029,WH-DEL,779,0,137,642,32.8,0,0
2024-07-07,SKU029,WH-BLR,631,0,78,553,49.6,0,0
2024-07-07,SKU030,WH-MUM,2114,0,83,2031,171.3,0,0
2024-07-07,SKU030,WH-DEL,1042,0,71,971,95.7,0,0
2024-07-07,SKU030,WH-BLR,1321,0,88,1233,98.1,0,0
2024-07-07,SKU031,WH-MUM,2607,0,95,2512,185.1,0,0
2024-07-07,SKU031,WH-DEL,2790,0,63,2727,303.0,0,0
2024-07-07,SKU031,WH-BLR,2753,0,81,2672,230.9,0,0
2024-07-07,SKU032,WH-MUM,303,0,66,237,25.1,0,0
2024-07-07,SKU032,WH-DEL,782,0,42,740,123.3,0,0
2024-07-07,SKU032,WH-BLR,252,1435,67,1620,169.3,0,1
2024-07-07,SKU033,WH-MUM,1499,0,79,1420,125.8,0,0
2024-07-07,SKU033,WH-DEL,3031,0,117,2914,174.3,0,0
2024-07-07,SKU033,WH-BLR,1645,0,51,1594,218.8,0,0
2024-07-07,SKU034,WH-MUM,1902,0,60,1842,214.9,0,0
2024-07-07,SKU034,WH-DEL,2596,0,64,2532,276.9,0,0
2024-07-07,SKU034,WH-BLR,663,0,56,607,75.9,0,0
2024-07-07,SKU035,WH-MUM,3516,0,129,3387,183.8,0,0
2024-07-07,SKU035,WH-DEL,936,0,67,869,90.8,0,0
2024-07-07,SKU035,WH-BLR,2383,0,57,2326,285.6,0,0
2024-07-07,SKU036,WH-MUM,2031,0,126,1905,105.8,0,0
2024-07-07,SKU036,WH-DEL,944,0,125,819,45.9,0,0
2024-07-07,SKU036,WH-BLR,1530,0,74,1456,137.7,0,0
2024-07-07,SKU037,WH-MUM,483,0,74,409,38.7,0,0
2024-07-07,SKU037,WH-DEL,97,663,71,689,67.9,0,1
2024-07-07,SKU037,WH-BLR,218,663,40,841,147.2,0,1
2024-07-07,SKU038,WH-MUM,593,0,105,488,32.5,0,0
2024-07-07,SKU038,WH-DEL,416,868,123,1161,66.1,0,1
2024-07-07,SKU038,WH-BLR,441,0,58,383,46.2,0,0
2024-07-07,SKU039,WH-MUM,1056,0,92,964,73.3,0,0
2024-07-07,SKU039,WH-DEL,2302,0,48,2254,328.7,0,0
2024-07-07,SKU039,WH-BLR,2687,0,47,2640,393.2,0,0
2024-07-07,SKU040,WH-MUM,1614,0,77,1537,139.7,0,0
2024-07-07,SKU040,WH-DEL,3346,0,53,3293,434.9,0,0
2024-07-07,SKU040,WH-BLR,5201,0,59,5142,610.1,0,0
2024-07-07,SKU041,WH-MUM,1176,0,2,1174,4109.0,0,0
2024-07-07,SKU041,WH-DEL,450,0,5,445,623.0,0,0
2024-07-07,SKU041,WH-BLR,712,0,3,709,1654.3,0,0
2024-07-07,SKU042,WH-MUM,1202,0,10,1192,834.4,0,0
2024-07-07,SKU042,WH-DEL,1328,0,12,1316,767.7,0,0
2024-07-07,SKU042,WH-BLR,941,0,2,939,3286.5,0,0
2024-07-07,SKU043,WH-MUM,2164,0,8,2156,1886.5,0,0
2024-07-07,SKU043,WH-DEL,1091,0,9,1082,841.6,0,0
2024-07-07,SKU043,WH-BLR,1534,0,7,1527,1527.0,0,0
2024-07-07,SKU044,WH-MUM,1178,0,9,1169,909.2,0,0
2024-07-07,SKU044,WH-DEL,601,0,5,596,834.4,0,0
2024-07-07,SKU044,WH-BLR,1386,0,5,1381,1933.4,0,0
2024-07-07,SKU045,WH-MUM,960,0,5,955,1337.0,0,0
2024-07-07,SKU045,WH-DEL,1431,0,8,1423,1245.1,0,0
2024-07-07,SKU045,WH-BLR,1380,0,7,1373,1373.0,0,0
2024-07-07,SKU046,WH-MUM,1621,0,14,1607,803.5,0,0
2024-07-07,SKU046,WH-DEL,773,0,2,771,2698.5,0,0
2024-07-07,SKU046,WH-BLR,1796,0,5,1791,2507.4,0,0
2024-07-07,SKU047,WH-MUM,855,0,11,844,537.1,0,0
2024-07-07,SKU047,WH-DEL,754,0,8,746,652.8,0,0
2024-07-07,SKU047,WH-BLR,661,0,3,658,1535.3,0,0
2024-07-07,SKU048,WH-MUM,626,0,3,623,1453.7,0,0
2024-07-07,SKU048,WH-DEL,1680,0,11,1669,1062.1,0,0
2024-07-07,SKU048,WH-BLR,1581,0,5,1576,2206.4,0,0
2024-07-07,SKU049,WH-MUM,976,0,15,961,448.5,0,0
2024-07-07,SKU049,WH-DEL,483,0,1,482,3374.0,0,0
2024-07-07,SKU049,WH-BLR,1148,0,8,1140,997.5,0,0
2024-07-07,SKU050,WH-MUM,1029,0,6,1023,1193.5,0,0
2024-07-07,SKU050,WH-DEL,4744,0,3,4741,11062.3,0,0
2024-07-07,SKU050,WH-BLR,1408,0,8,1400,1225.0,0,0
2024-07-14,SKU001,WH-MUM,1090,0,106,984,65.0,0,0
2024-07-14,SKU001,WH-DEL,443,1350,89,1704,134.0,0,1
2024-07-14,SKU001,WH-BLR,1361,0,119,1242,73.1,0,0
2024-07-14,SKU002,WH-MUM,1005,0,122,883,50.7,0,0
2024-07-14,SKU002,WH-DEL,263,1445,162,1546,66.8,0,1
2024-07-14,SKU002,WH-BLR,1410,0,100,1310,91.7,0,0
2024-07-14,SKU003,WH-MUM,1569,0,179,1390,54.4,0,0
2024-07-14,SKU003,WH-DEL,886,0,124,762,43.0,0,0
2024-07-14,SKU003,WH-BLR,722,0,86,636,51.8,0,0
2024-07-14,SKU004,WH-MUM,4126,0,136,3990,205.4,0,0
2024-07-14,SKU004,WH-DEL,2370,0,74,2296,217.2,0,0
2024-07-14,SKU004,WH-BLR,3942,0,84,3858,321.5,0,0
2024-07-14,SKU005,WH-MUM,1025,0,109,916,58.8,0,0
2024-07-14,SKU005,WH-DEL,2031,0,140,1891,94.5,0,0
2024-07-14,SKU005,WH-BLR,1654,0,68,1586,163.3,0,0
2024-07-14,SKU006,WH-MUM,687,0,214,473,15.5,0,0
